date,us_aqi,us_aqi_max,us_aqi_std,pm2_5,pm10,co,no2,o3,aqi,day_of_week,month,is_weekend,aqi_lag_1d,aqi_lag_3d,aqi_lag_7d,aqi_rolling_3d,aqi_rolling_7d,pm25_rolling_7d,pm10_rolling_7d,co_rolling_7d,aqi_change_1d,aqi_change_3d
2024-12-12,182.25,286.9,47.14277112734482,101.04375,157.3825,1792.7095833333333,49.69541666666667,70.81416666666667,182.25,3,12,0,259.48333333333335,259.4583333333333,243.07500000000002,221.26388888888889,222.51845238095237,144.5251785714286,207.86607142857142,2832.849821428572,-77.23333333333335,-77.20833333333331
2024-12-13,150.9,202.6,31.90710701804331,68.235,121.52125,969.09125,26.004166666666666,105.70833333333333,150.9,4,12,0,182.25,222.0583333333333,313.59583333333336,197.54444444444445,199.2761904761905,120.36940476190476,181.09523809523807,2397.0205952380957,-31.349999999999994,-71.1583333333333
2024-12-14,183.9625,207.7,15.448534825700117,101.98916666666666,160.98,1071.1754166666667,25.63625,129.70125,183.9625,5,12,1,150.9,259.48333333333335,220.42083333333335,172.3708333333333,194.06785714285712,114.51886904761906,175.9248214285714,2099.871607142857,33.0625,-75.52083333333334
2024-12-15,234.44583333333333,500.0,92.96294717306165,158.47875,209.50458333333333,2423.287083333333,64.26875,88.28125,234.44583333333333,6,12,1,183.9625,182.25,100.3625,189.76944444444447,213.22261904761905,132.02077380952383,195.98654761904757,2320.1702976190472,50.48333333333332,52.195833333333326
2024-12-16,304.175,500.0,115.43953527430638,244.36041666666665,326.73833333333334,3972.054166666667,96.22083333333335,59.17125000000001,304.175,0,12,0,234.44583333333333,150.9,259.4583333333333,240.86111111111111,219.6107142857143,142.56119047619046,206.17916666666665,2376.437321428571,69.72916666666669,153.275
2024-12-17,317.78749999999997,500.0,95.13279191648947,248.49125,343.91166666666663,4215.161666666667,116.12666666666667,44.7225,317.78749999999997,1,12,0,304.175,183.9625,222.0583333333333,285.46944444444443,233.2863095238095,157.71511904761905,225.50416666666663,2548.2180357142856,13.612499999999955,133.82499999999996
2024-12-18,181.00833333333333,254.9,41.09364614661477,98.41166666666668,153.66708333333335,1914.2620833333333,61.534166666666664,67.61291666666666,181.00833333333333,2,12,0,317.78749999999997,234.44583333333333,259.48333333333335,267.65694444444443,222.07559523809525,145.85857142857142,210.5293452380952,2336.8201785714286,-136.77916666666664,-53.4375
2024-12-19,208.11666666666667,334.5,66.96969896684729,127.99458333333332,179.55416666666667,2188.523333333333,60.12708333333333,68.76958333333333,208.11666666666667,3,12,0,181.00833333333333,304.175,182.25,235.63749999999996,225.77083333333331,149.70869047619047,213.6967261904762,2393.3650000000002,27.10833333333335,-96.05833333333334
2024-12-20,210.17499999999998,279.4,42.5343671788396,129.83958333333334,169.79791666666668,1822.1937500000001,48.83083333333334,90.25708333333334,210.17499999999998,4,12,0,208.11666666666667,317.78749999999997,150.9,199.76666666666665,234.23869047619044,158.50934523809525,220.59339285714285,2515.236785714286,2.0583333333333087,-107.61249999999998
2024-12-21,180.975,215.9,27.849115980037233,100.11874999999999,130.84083333333334,1310.9445833333332,31.830416666666668,107.61666666666667,180.975,5,12,1,210.17499999999998,181.00833333333333,183.9625,199.75555555555556,233.81190476190477,158.24214285714285,216.2877976190476,2549.4895238095237,-29.19999999999999,-0.03333333333333144
2024-12-22,193.81666666666663,500.0,87.51819520964553,100.2575,133.72208333333333,1456.0016666666668,36.19708333333333,95.11458333333333,193.81666666666663,6,12,1,180.975,208.11666666666667,234.44583333333333,194.98888888888885,228.00773809523807,149.92482142857142,205.46172619047618,2411.305892857143,12.84166666666664,-14.30000000000004
2024-12-23,293.02916666666664,500.0,97.64453491760491,226.30041666666668,298.53375,3697.235,103.48916666666666,54.828333333333326,293.02916666666664,0,12,0,193.81666666666663,210.17499999999998,304.175,222.60694444444445,226.4154761904762,147.3448214285714,201.43250000000003,2372.0460119047616,99.2125,82.85416666666666
2024-12-24,199.57083333333333,353.2,40.288616141283754,118.69041666666668,152.92499999999998,1491.745,37.814166666666665,98.1025,199.57083333333333,1,12,0,293.02916666666664,180.975,317.78749999999997,228.80555555555554,209.52738095238095,128.80184523809524,174.14869047619047,1982.9864880952384,-93.45833333333331,18.59583333333333
2024-12-25,202.475,246.5,23.878847288470347,123.65249999999999,154.09916666666666,1232.7833333333333,26.025000000000002,121.77208333333334,202.475,2,12,0,199.57083333333333,193.81666666666663,181.00833333333333,231.6916666666667,212.5940476190476,132.40767857142856,174.21041666666665,1885.6323809523808,2.9041666666666686,8.65833333333336
2024-12-26,197.42916666666667,265.4,32.091357080612255,116.88499999999999,147.13083333333333,1308.7191666666665,29.960416666666664,113.60666666666667,197.42916666666667,3,12,0,202.475,293.02916666666664,208.11666666666667,199.82500000000002,211.0672619047619,130.82059523809522,169.5785119047619,1759.9460714285713,-5.04583333333332,-95.59999999999997
2024-12-27,281.39166666666665,500.0,87.60360284762297,208.63791666666668,261.78791666666666,3715.595,103.04708333333333,66.31333333333333,281.39166666666665,4,12,0,197.42916666666667,199.57083333333333,210.17499999999998,227.09861111111113,221.24107142857142,142.07750000000001,182.71994047619046,2030.4319642857142,83.96249999999998,81.82083333333333
2024-12-28,229.78333333333333,471.4,92.12095388633108,152.13333333333333,205.2108333333333,2821.3254166666666,75.4925,57.913333333333334,229.78333333333333,5,12,1,281.39166666666665,202.475,180.975,236.20138888888889,228.21369047619046,149.50815476190476,193.34422619047615,2246.200654761905,-51.60833333333332,27.308333333333337
2024-12-29,204.2125,306.1,51.93298618746879,123.16125,183.13750000000002,2182.12625,57.37125,68.12958333333334,204.2125,6,12,1,229.78333333333333,197.42916666666667,193.81666666666663,238.4625,229.69880952380953,152.78011904761905,200.4035714285714,2349.932738095238,-25.570833333333326,6.783333333333331
2024-12-30,223.54583333333335,500.0,98.39895271255449,142.28666666666666,211.88625000000002,2373.497083333333,71.33708333333333,85.71499999999999,223.54583333333335,0,12,0,204.2125,281.39166666666665,293.02916666666664,219.18055555555557,219.7726190476191,140.77815476190474,188.0253571428571,2160.8273214285714,19.333333333333343,-57.8458333333333
2024-12-31,309.81666666666666,500.0,101.9045489732881,242.47666666666666,327.45125,4384.834583333333,119.33916666666666,40.345,309.81666666666666,1,12,0,223.54583333333335,229.78333333333333,199.57083333333333,245.85833333333335,235.5220238095238,158.46190476190478,212.95767857142852,2574.125833333333,86.27083333333331,80.03333333333333
2025-01-01,237.1625,349.8,40.15926784041587,161.89833333333334,240.28708333333336,2337.6141666666667,68.58749999999999,69.93041666666666,237.1625,2,1,0,309.81666666666666,204.2125,202.475,256.84166666666664,240.47738095238097,163.92559523809524,225.27023809523806,2731.9588095238096,-72.65416666666667,32.94999999999999
2025-01-02,344.8458333333333,500.0,107.42729787958991,309.66875,400.36291666666665,4300.277083333333,127.96625,52.312916666666666,344.8458333333333,3,1,0,237.1625,223.54583333333335,197.42916666666667,297.27500000000003,261.53690476190474,191.46613095238095,261.44625,3159.3242261904757,107.68333333333331,121.29999999999995
2025-01-03,323.72083333333336,500.0,103.451954734581,269.43958333333336,348.42,3359.55625,78.58416666666666,92.45958333333334,323.72083333333336,4,1,0,344.8458333333333,309.81666666666666,281.39166666666665,301.90972222222223,267.5839285714286,200.15208333333337,273.8222619047619,3108.461547619048,-21.124999999999943,13.904166666666697
2025-01-04,123.22500000000001,243.5,57.92312183815945,56.22833333333333,79.40375,953.6554166666666,25.358333333333334,88.61541666666666,123.22500000000001,5,1,1,323.72083333333336,237.1625,229.78333333333333,263.93055555555554,252.36130952380952,186.45136904761904,255.84982142857143,2841.6515476190475,-200.49583333333334,-113.93749999999999
2025-01-05,196.88750000000002,393.5,69.366094414691,115.24791666666665,152.21916666666667,2273.63875,64.40416666666667,61.68,196.88750000000002,6,1,1,123.22500000000001,344.8458333333333,204.2125,214.61111111111111,251.31488095238095,185.32089285714287,251.43291666666667,2854.724761904762,73.66250000000001,-147.9583333333333
2025-01-06,223.5041666666667,471.3,92.82242738348484,141.26208333333332,187.40041666666664,2669.1749999999997,69.8025,63.90375,223.5041666666667,0,1,0,196.88750000000002,323.72083333333336,223.54583333333335,181.20555555555555,251.30892857142857,185.1745238095238,247.93494047619046,2896.9644642857143,26.616666666666674,-100.21666666666667
2025-01-07,195.67083333333335,385.6,84.1991504613069,114.38166666666666,160.04749999999999,2451.10125,67.30333333333333,67.74916666666667,195.67083333333335,1,1,0,223.5041666666667,123.22500000000001,309.81666666666666,205.35416666666666,235.00238095238095,166.87523809523807,224.02011904761903,2620.716845238095,-27.833333333333343,72.44583333333334
2025-01-08,319.39166666666665,500.0,130.08243512302587,258.68416666666667,330.3066666666667,4147.848333333333,116.4975,67.21458333333334,319.39166666666665,2,1,0,195.67083333333335,196.88750000000002,237.1625,246.18888888888887,246.74940476190477,180.7017857142857,236.8800595238095,2879.321726190476,123.7208333333333,122.50416666666663
2025-01-09,352.4583333333333,500.0,74.71032125114492,297.7129166666667,388.38416666666666,4487.1970833333335,125.23833333333334,63.26583333333334,352.4583333333333,3,1,0,319.39166666666665,223.5041666666667,344.8458333333333,289.1736111111111,247.8369047619048,178.99380952380952,235.16880952380953,2906.0245833333333,33.06666666666666,128.95416666666662
2025-01-10,330.07916666666665,500.0,108.67970083317495,270.3,335.8795833333333,4123.37,101.16916666666667,69.72083333333333,330.07916666666665,4,1,0,352.4583333333333,195.67083333333335,323.72083333333336,333.97638888888883,248.7452380952381,179.1167261904762,233.3773214285714,3015.1408333333334,-22.379166666666663,134.4083333333333
2025-01-11,290.07916666666665,491.9,107.15829809888395,211.35916666666665,286.76208333333335,3055.8108333333334,84.12541666666667,62.845,290.07916666666665,5,1,1,330.07916666666665,319.39166666666665,123.22500000000001,324.2055555555555,272.5815476190476,201.2782738095238,262.99994047619043,3315.44875,-40.0,-29.3125
2025-01-12,239.625,478.7,94.87614924548829,159.50291666666666,214.11291666666668,2548.4558333333334,64.24,79.69666666666667,239.625,6,1,1,290.07916666666665,352.4583333333333,196.88750000000002,286.59444444444443,278.68690476190477,207.60041666666666,271.84190476190474,3354.708333333333,-50.45416666666665,-112.83333333333331
2025-01-13,201.20000000000002,270.1,30.82254962227154,121.82125,160.54208333333335,1131.2575,23.961250000000003,113.03958333333333,201.20000000000002,0,1,0,239.625,330.07916666666665,223.5041666666667,243.63472222222222,275.5005952380953,204.82315476190476,268.005,3135.005833333333,-38.42499999999998,-128.87916666666663
2025-01-14,208.67499999999998,424.5,57.80455262648285,128.54791666666668,173.64458333333334,1879.7716666666668,52.965833333333336,83.49791666666667,208.67499999999998,1,1,0,201.20000000000002,290.07916666666665,195.67083333333335,216.5,277.35833333333335,206.84690476190477,269.9474404761905,3053.3873214285713,7.474999999999966,-81.40416666666667
2025-01-15,247.22083333333333,500.0,87.74236981153932,170.9,232.0375,2654.710416666667,68.45208333333333,61.85,247.22083333333333,2,1,0,208.67499999999998,239.625,319.39166666666665,219.03194444444443,267.0482142857143,194.30630952380952,255.90898809523807,2840.0819047619048,38.54583333333335,7.595833333333331
2025-01-16,338.9875,500.0,99.84716717803397,270.56166666666667,345.64958333333334,3693.3429166666665,102.43208333333332,67.34708333333333,338.9875,3,1,0,247.22083333333333,201.20000000000002,352.4583333333333,264.96111111111105,265.1238095238095,190.42755952380952,249.8040476190476,2726.6741666666667,91.76666666666668,137.7875
2025-01-17,215.17083333333335,500.0,102.3090054226885,145.06708333333333,202.54,1945.9729166666666,51.73,87.32125,215.17083333333335,4,1,0,338.9875,208.67499999999998,330.07916666666665,267.12638888888887,248.70833333333331,172.53714285714287,230.7555357142857,2415.6174404761905,-123.81666666666666,6.4958333333333655
2025-01-18,181.78333333333333,204.9,11.274969070300454,99.21291666666667,149.77875,1168.2504166666668,29.63416666666667,108.15166666666666,181.78333333333333,5,1,1,215.17083333333335,247.22083333333333,290.07916666666665,245.31388888888887,233.23749999999998,156.51624999999999,211.18648809523808,2145.9659523809523,-33.38750000000002,-65.4375
2025-01-19,230.74166666666667,324.6,45.386312020702675,154.04791666666668,201.36208333333332,2191.30625,63.255833333333335,80.71166666666666,230.74166666666667,6,1,1,181.78333333333333,338.9875,239.625,209.2319444444444,231.96845238095239,155.7369642857143,209.36494047619044,2094.9445833333334,48.95833333333334,-108.24583333333334
2025-01-20,293.16249999999997,500.0,85.64662897246936,229.83791666666664,286.9483333333333,3084.7395833333335,83.00458333333333,81.22458333333333,293.16249999999997,0,1,0,230.74166666666667,215.17083333333335,201.20000000000002,235.22916666666663,245.10595238095237,171.16791666666668,227.42297619047616,2374.013452380953,62.42083333333329,77.99166666666662
2025-01-21,388.37916666666666,500.0,120.49577650605477,374.0229166666666,443.56541666666664,4616.26,115.35625,93.68458333333332,388.37916666666666,1,1,0,293.16249999999997,181.78333333333333,208.67499999999998,304.09444444444443,270.7779761904762,206.2357738095238,265.98309523809525,2764.940357142857,95.2166666666667,206.59583333333333
2025-01-22,177.88333333333333,415.8,89.86071186136844,97.97833333333334,129.44125,1936.5145833333333,53.937083333333334,72.33416666666666,177.88333333333333,2,1,0,388.37916666666666,230.74166666666667,247.22083333333333,286.47499999999997,260.872619047619,195.8183928571428,251.32648809523806,2662.340952380953,-210.49583333333334,-52.85833333333335
2025-01-23,194.65833333333333,336.4,66.32287241817185,115.68208333333332,154.55583333333334,2340.1183333333333,66.56708333333333,52.80416666666667,194.65833333333333,3,1,0,177.88333333333333,293.16249999999997,338.9875,253.64027777777775,240.25416666666666,173.6927380952381,224.02738095238092,2469.0231547619046,16.775000000000006,-98.50416666666663
2025-01-24,157.08333333333334,257.5,51.58315082733277,78.50125,110.17458333333333,1846.6708333333333,51.17333333333334,83.14958333333333,157.08333333333334,4,1,0,194.65833333333333,388.37916666666666,215.17083333333335,176.54166666666663,231.95595238095237,164.18333333333334,210.83232142857142,2454.837142857143,-37.57499999999999,-231.29583333333332
2025-01-25,199.14166666666665,500.0,97.00240658900155,124.46958333333333,165.63250000000002,2815.485,73.65833333333333,66.73833333333333,199.14166666666665,5,1,1,157.08333333333334,177.88333333333333,181.78333333333333,183.62777777777774,234.43571428571428,167.79142857142853,213.09714285714284,2690.1563690476187,42.05833333333331,21.258333333333326
2025-01-26,309.48333333333335,500.0,132.6806255856412,246.28875000000002,312.04249999999996,3918.648333333333,99.74791666666665,91.83625,309.48333333333335,6,1,1,199.14166666666665,194.65833333333333,230.74166666666667,221.90277777777774,245.6845238095238,180.96869047619046,228.90863095238092,2936.9195238095235,110.3416666666667,114.82500000000002
2025-01-27,313.4791666666667,500.0,136.8931127913678,291.1716666666667,363.30625000000003,4374.8225,119.35541666666666,75.18374999999999,313.4791666666667,0,1,0,309.48333333333335,157.08333333333334,293.16249999999997,274.0347222222222,248.58690476190478,189.73065476190476,239.81690476190474,3121.2170833333334,3.995833333333337,156.39583333333334
2025-01-28,260.04583333333335,488.0,117.19671303881117,180.66916666666668,247.16958333333332,3000.7370833333334,75.47083333333333,41.871249999999996,260.04583333333335,1,1,0,313.4791666666667,199.14166666666665,388.37916666666666,294.33611111111105,230.25357142857143,162.10869047619047,211.76035714285715,2890.428095238095,-53.43333333333334,60.9041666666667
2025-01-29,131.725,198.2,29.578256555611336,54.15708333333333,113.77833333333332,918.1891666666667,26.836250000000003,65.67666666666666,131.725,2,1,0,260.04583333333335,309.48333333333335,177.88333333333333,235.0833333333333,223.6595238095238,155.84851190476192,209.5227976190476,2744.9530357142858,-128.32083333333335,-177.75833333333335
2025-01-30,181.34583333333333,459.4,103.52858869672777,104.14999999999999,175.83291666666665,1704.2558333333334,40.89125,84.39,181.34583333333333,3,1,0,131.725,313.4791666666667,194.65833333333333,191.03888888888886,221.75773809523812,154.20107142857142,212.56238095238092,2654.1155357142857,49.62083333333334,-132.13333333333335
2025-01-31,91.27916666666665,155.1,26.522524949750636,29.870833333333334,69.86874999999999,678.9745833333333,20.91375,87.40916666666668,91.27916666666665,4,1,0,181.34583333333333,260.04583333333335,157.08333333333334,134.78333333333327,212.35714285714286,147.25386904761905,206.80440476190478,2487.3017857142854,-90.06666666666668,-168.7666666666667
2025-02-01,228.85,500.0,108.43394302523541,120.41916666666667,186.93833333333336,2108.41375,65.72583333333334,80.89833333333333,228.85,5,2,1,91.27916666666665,131.725,199.14166666666665,167.1583333333333,216.6011904761905,146.6752380952381,209.84809523809523,2386.2916071428567,137.57083333333333,97.125
2025-02-02,172.73749999999998,225.6,22.561891928455474,85.37124999999999,128.4375,1582.14625,43.85458333333333,87.54541666666667,172.73749999999998,6,2,1,228.85,181.34583333333333,309.48333333333335,164.28888888888886,197.06607142857143,123.68702380952382,183.6188095238095,2052.5055952380953,-56.11250000000001,-8.608333333333348
2025-02-03,172.39166666666665,310.7,55.14827378485455,89.05624999999999,128.67416666666665,1407.18625,35.157916666666665,109.375,172.39166666666665,0,2,0,172.73749999999998,91.27916666666665,313.4791666666667,191.32638888888883,176.91071428571428,94.81339285714286,150.09994047619048,1628.5575595238095,-0.34583333333333144,81.1125
2025-02-04,95.07916666666667,175.0,39.50522232034279,32.7875,62.43416666666667,817.4983333333333,25.86125,101.13375,95.07916666666667,1,2,0,172.39166666666665,228.85,260.04583333333335,146.73611111111106,153.34404761904761,73.68744047619047,123.70916666666666,1316.6663095238096,-77.31249999999999,-133.77083333333331
2025-02-05,277.73333333333335,500.0,150.8837002942755,189.76083333333335,254.18083333333334,3508.0904166666664,105.26708333333333,65.57083333333334,277.73333333333335,2,2,0,95.07916666666667,172.73749999999998,131.725,181.7347222222222,174.20238095238093,93.05940476190476,143.76666666666665,1686.6522023809523,182.6541666666667,104.99583333333337
2025-02-06,217.71666666666667,385.9,74.29063763745542,134.99666666666667,201.9375,2683.0845833333333,74.34375,61.36291666666667,217.71666666666667,3,2,0,277.73333333333335,172.39166666666665,181.34583333333333,196.84305555555554,179.39821428571426,97.46607142857144,147.49589285714282,1826.484880952381,-60.01666666666668,45.32500000000002
2025-02-07,178.32916666666665,500.0,73.32305811577471,80.78791666666666,140.94833333333332,1531.5225,48.69583333333333,97.51333333333334,178.32916666666665,4,2,0,217.71666666666667,95.07916666666667,91.27916666666665,224.59305555555554,191.83392857142854,104.73994047619047,157.65011904761903,1948.2774404761901,-39.38750000000002,83.24999999999999
2025-02-08,255.64583333333334,399.3,67.99183441488726,178.74791666666667,253.55499999999998,2502.8383333333336,79.16958333333334,95.66416666666667,255.64583333333334,5,2,1,178.32916666666665,277.73333333333335,228.85,217.23055555555553,195.66190476190476,113.07261904761906,167.16678571428568,2004.6238095238095,77.31666666666669,-22.087500000000006
2025-02-09,301.0541666666667,500.0,122.36827870840536,243.47916666666666,293.93916666666667,3332.2958333333336,100.53333333333335,99.70083333333334,301.0541666666667,6,2,1,255.64583333333334,217.71666666666667,172.73749999999998,245.00972222222217,213.99285714285716,135.65946428571428,190.80988095238095,2254.6451785714285,45.40833333333333,83.3375
2025-02-10,179.85416666666666,239.8,20.917830529430418,95.00541666666668,123.10916666666667,1040.8554166666665,28.252916666666668,107.98875,179.85416666666666,0,2,0,301.0541666666667,178.32916666666665,172.39166666666665,245.51805555555552,215.0589285714286,136.50934523809525,190.01488095238093,2202.3122023809524,-121.20000000000002,1.5250000000000057
2025-02-11,123.82083333333333,162.5,19.795695165905368,45.64541666666667,84.50208333333333,728.48875,22.594166666666666,80.13833333333334,123.82083333333333,1,2,0,179.85416666666666,255.64583333333334,95.07916666666667,201.57638888888883,219.16488095238097,138.3461904761905,193.16744047619045,2189.5965476190477,-56.03333333333333,-131.82500000000002
2025-02-12,345.0333333333333,500.0,127.98337074950716,307.3808333333333,412.30958333333336,4628.4991666666665,137.63333333333333,80.00125,345.0333333333333,2,2,0,123.82083333333333,301.0541666666667,277.73333333333335,216.23611111111106,228.77916666666664,155.14904761904762,215.7572619047619,2349.6549404761904,221.21249999999998,43.97916666666663
2025-02-13,402.56666666666666,500.0,99.03826079576153,360.5325,458.1675,4838.505833333334,124.75375000000001,117.74208333333333,402.56666666666666,3,2,0,345.0333333333333,179.85416666666666,217.71666666666667,290.47361111111104,255.18630952380954,187.3684523809524,252.3615476190476,2657.572261904762,57.53333333333336,222.7125
2025-02-14,117.825,162.8,24.52466814915315,43.47666666666667,95.50125000000001,748.2358333333333,23.937916666666666,78.61958333333332,117.825,4,2,0,402.56666666666666,123.82083333333333,178.32916666666665,288.47499999999997,246.54285714285717,182.03827380952382,245.86910714285713,2545.674166666667,-284.7416666666667,-5.995833333333323
2025-02-15,94.60000000000001,114.9,12.825145138597346,31.989583333333332,77.02041666666666,480.0941666666667,12.46125,82.76083333333334,94.60000000000001,5,2,1,117.825,345.0333333333333,255.64583333333334,204.99722222222218,223.5363095238095,161.0727976190476,220.64988095238093,2256.7107142857144,-23.224999999999994,-250.43333333333328
2025-02-16,96.29166666666667,121.5,15.548099748750692,32.63125,68.65041666666666,533.9179166666667,14.24125,74.92291666666667,96.29166666666667,6,2,1,94.60000000000001,402.56666666666666,301.0541666666667,102.90555555555552,194.28452380952382,130.95166666666665,188.46577380952382,1856.9424404761903,1.6916666666666629,-306.275
2025-02-17,265.6333333333333,500.0,161.86367497175615,253.13333333333333,319.18916666666667,3601.8291666666664,98.15916666666665,115.87958333333334,265.6333333333333,0,2,0,96.29166666666667,117.825,179.85416666666666,152.17499999999998,206.53869047619045,153.54136904761907,216.47720238095238,2222.795833333333,169.34166666666664,147.80833333333334
2025-02-18,120.52916666666668,191.3,42.32309965601238,48.6675,84.92583333333333,1277.01,38.342083333333335,39.763749999999995,120.52916666666668,1,2,0,265.6333333333333,94.60000000000001,123.82083333333333,160.81805555555553,206.06845238095238,153.97309523809525,216.53773809523804,2301.1560119047617,-145.10416666666663,25.929166666666674
2025-02-19,86.625,109.8,12.571819763817532,28.031666666666666,55.82541666666666,471.1954166666667,10.992083333333333,68.665,86.625,2,2,0,120.52916666666668,96.29166666666667,345.0333333333333,157.5958333333333,169.15297619047618,114.06607142857142,165.61142857142858,1707.2554761904762,-33.90416666666668,-9.666666666666671
2025-02-20,183.48333333333335,492.8,116.1537312158431,108.28541666666666,157.86958333333334,2289.215833333333,68.19875,71.22541666666667,183.48333333333335,3,2,0,86.625,265.6333333333333,402.56666666666666,130.21249999999998,137.85535714285714,78.03077380952381,122.71172619047618,1343.0711904761904,96.85833333333335,-82.14999999999998
2025-02-21,313.1625,500.0,168.7212875734262,286.4166666666667,381.5995833333333,5523.602083333334,179.34583333333333,35.88833333333333,313.1625,4,2,0,183.48333333333335,120.52916666666668,117.825,194.4236111111111,165.7607142857143,112.73648809523809,163.58291666666668,2025.2663690476188,129.67916666666667,192.63333333333333
2025-02-22,256.47499999999997,500.0,107.42567602563746,182.04083333333332,242.18166666666664,2453.8845833333335,75.0575,108.76333333333334,256.47499999999997,5,2,1,313.1625,86.625,94.60000000000001,251.04027777777773,188.88571428571427,134.17238095238096,187.17738095238093,2307.236428571429,-56.68750000000006,169.84999999999997
2025-02-23,195.84166666666667,367.6,98.8338611076653,124.20833333333333,156.80666666666667,1398.8412500000002,36.42916666666667,90.70375,195.84166666666667,6,2,1,256.47499999999997,183.48333333333335,96.29166666666667,255.15972222222217,203.10714285714286,147.25482142857143,199.77113095238093,2430.796904761905,-60.6333333333333,12.35833333333332
2025-02-24,188.35416666666666,415.8,89.92839653648446,107.87124999999999,138.68416666666667,2222.459166666667,62.24916666666667,25.32375,188.35416666666666,0,2,0,195.84166666666667,313.1625,265.6333333333333,213.55694444444438,192.0672619047619,126.50309523809524,173.98470238095234,2233.7440476190477,-7.487500000000011,-124.80833333333337
2025-02-25,272.84999999999997,500.0,140.1372525962222,249.4991666666667,301.72208333333333,4212.935,113.35666666666667,57.776250000000005,272.84999999999997,1,2,0,188.35416666666666,256.47499999999997,120.52916666666668,219.0152777777777,213.82738095238093,155.19333333333333,204.9555952380952,2653.161904761905,84.49583333333331,16.375
2025-02-26,162.42083333333332,299.3,50.26083252625134,79.24333333333334,104.61874999999999,1945.41625,43.72708333333333,21.68875,162.42083333333332,2,2,0,272.84999999999997,195.84166666666667,86.625,207.87499999999991,224.65535714285713,162.50928571428568,211.92607142857145,2863.764880952381,-110.42916666666665,-33.42083333333335
2025-02-27,84.54166666666667,152.0,16.579660579382686,26.773750000000003,47.16916666666666,644.485,19.771666666666665,39.00833333333333,84.54166666666667,3,2,0,162.42083333333332,188.35416666666666,183.48333333333335,173.2708333333333,210.52083333333331,150.8647619047619,196.1117261904762,2628.8033333333337,-77.87916666666665,-103.81249999999999
2025-02-28,69.82916666666667,83.5,6.4687529318063755,19.205833333333334,58.645,394.4241666666667,8.624583333333334,97.45416666666667,69.82916666666667,4,2,0,84.54166666666667,272.84999999999997,313.1625,105.59722222222217,175.75892857142858,112.69178571428571,149.97535714285712,1896.0636309523813,-14.712500000000006,-203.02083333333331
2025-03-01,77.35416666666667,90.9,9.508484959860013,23.24291666666667,61.77583333333333,406.52250000000004,9.03,112.65458333333333,77.35416666666667,5,3,1,69.82916666666667,162.42083333333332,256.47499999999997,77.24166666666663,150.1702380952381,90.00636904761905,124.20309523809523,1603.5833333333335,7.525000000000006,-85.06666666666665
2025-03-02,126.8125,243.8,63.52741491397375,61.297083333333326,100.96249999999999,1184.2445833333334,35.41166666666667,96.18666666666667,126.8125,6,3,1,77.35416666666667,84.54166666666667,195.84166666666667,91.3319444444444,140.30892857142857,81.01904761904761,116.22535714285712,1572.9266666666667,49.45833333333333,42.27083333333333
2025-03-03,119.65416666666665,500.0,84.55242253062359,35.2875,119.03375,435.4508333333333,10.533333333333333,101.32875,119.65416666666665,0,3,0,126.8125,69.82916666666667,188.35416666666666,107.94027777777774,130.49464285714285,70.64994047619048,113.41815476190474,1317.639761904762,-7.158333333333346,49.82499999999999
2025-03-04,176.7125,242.6,41.07524709497246,94.03541666666666,150.93458333333334,2301.7320833333333,81.27499999999999,83.53708333333334,176.7125,1,3,0,119.65416666666665,77.35416666666667,272.84999999999997,141.05972222222218,116.76071428571427,48.44083333333333,91.87708333333332,1044.6107738095238,57.05833333333335,99.35833333333333
2025-03-05,117.48333333333333,179.6,39.570515117529965,46.89666666666667,81.86666666666666,1199.4033333333334,31.986666666666668,79.45,117.48333333333333,2,3,0,176.7125,126.8125,162.42083333333332,137.94999999999996,110.34107142857144,43.819880952380956,88.6267857142857,938.0375,-59.22916666666667,-9.329166666666666
2025-03-07,261.0388888888889,500.0,167.83226268716277,231.87722222222223,295.1072222222222,4486.083888888888,127.14999999999999,84.06333333333333,261.0388888888889,4,3,0,117.48333333333333,119.65416666666665,84.54166666666667,185.0782407407407,135.5549603174603,73.12037698412699,124.04650793650792,1486.8373412698413,143.55555555555554,141.38472222222225
2025-03-08,129.07916666666668,500.0,84.66161790977922,44.28375,85.99541666666666,980.7745833333333,30.212500000000002,72.67291666666667,129.07916666666668,5,3,1,261.0388888888889,176.7125,69.82916666666667,169.20046296296292,144.01924603174604,76.70293650793651,127.95371031746029,1570.6016865079364,-131.9597222222222,-47.633333333333326
2025-03-09,222.20416666666665,500.0,140.88277112292818,166.79958333333335,213.53333333333333,2507.5670833333334,71.93666666666667,128.74208333333334,222.20416666666665,6,3,1,129.07916666666668,117.48333333333333,77.35416666666667,204.10740740740735,164.7121031746032,97.21103174603175,149.63335317460314,1870.7509126984128,93.12499999999997,104.72083333333332
2025-03-10,144.18333333333334,220.6,36.06134467418187,63.21125000000001,98.70041666666667,1596.88875,46.83208333333334,46.03,144.18333333333334,0,3,0,222.20416666666665,261.0388888888889,126.8125,165.15555555555554,167.1936507936508,97.48448412698414,149.31019841269838,1929.7000793650793,-78.02083333333331,-116.85555555555555
2025-03-11,206.66666666666666,500.0,150.3134570233778,149.5275,190.79125,3059.148333333333,86.64541666666668,59.231249999999996,206.66666666666666,1,3,0,144.18333333333334,129.07916666666668,119.65416666666665,191.01805555555552,179.62400793650795,113.80448412698414,159.56126984126982,2304.514007936508,62.48333333333332,77.58749999999998
