timestamp,aqi,us_aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,source,aqi_raw,hour,day_of_week,month,is_weekend,aqi_lag_1,aqi_lag_24,aqi_lag_48,aqi_lag_72,aqi_rolling_24,pm25_rolling_24,pm10_rolling_24,co_rolling_24,aqi_change_rate
2025-09-24 17:00:00,24.8,24.8,84.74,0.01,0.05,39.0,0.29,4.46,15.76,0.0,openweather,1.0,17,2,9,0,24.4,14.9,13.6,13.3,22.099999999999998,3.9775000000000005,13.995833333333332,84.25166666666668,0.016393442622950838
2025-09-24 18:00:00,25.1,25.1,85.26,0.0,0.06,39.18,0.3,4.52,15.79,0.0,openweather,1.0,18,2,9,0,24.8,15.5,13.7,12.9,22.5,4.0495833333333335,14.26,84.17416666666666,0.012096774193548487
2025-09-24 19:00:00,25.3,25.3,85.89,0.0,0.07,39.5,0.29,4.55,15.69,0.0,openweather,1.0,19,2,9,0,25.1,16.3,13.7,12.7,22.875,4.117083333333333,14.4975,84.12791666666666,0.007968127490039834
2025-09-24 20:00:00,25.4,25.4,86.67,0.0,0.07,40.16,0.29,4.57,15.63,0.0,openweather,1.0,20,2,9,0,25.3,17.2,13.4,12.6,23.21666666666667,4.178333333333334,14.702916666666667,84.12708333333333,0.0039525691699604515
2025-09-24 21:00:00,25.3,25.3,87.58,0.0,0.07,41.17,0.28,4.55,15.64,0.0,openweather,1.0,21,2,9,0,25.4,18.2,13.0,12.4,23.5125,4.2316666666666665,14.8825,84.19208333333333,-0.00393700787401563
2025-09-24 22:00:00,25.6,25.6,88.77,0.0,0.07,42.64,0.27,4.61,16.31,0.0,openweather,1.0,22,2,9,0,25.3,19.1,12.6,12.3,23.783333333333335,4.2804166666666665,15.064583333333333,84.32708333333333,0.011857707509881354
2025-09-24 23:00:00,26.9,26.9,89.73,0.0,0.06,44.01,0.27,4.84,17.7,0.0,openweather,1.0,23,2,9,0,25.6,20.2,12.6,12.5,24.0625,4.3308333333333335,15.276666666666666,84.52374999999999,0.05078124999999978
2025-09-25 00:00:00,28.6,28.6,90.31,0.0,0.06,45.23,0.27,5.14,18.78,0.0,openweather,1.0,0,3,9,0,26.9,21.1,12.7,12.8,24.375,4.386666666666667,15.511250000000002,84.77833333333332,0.06319702602230493
2025-09-25 01:00:00,30.3,30.3,91.05,0.0,0.06,46.24,0.26,5.45,19.46,0.0,openweather,1.0,1,3,9,0,28.6,21.8,13.1,13.1,24.729166666666668,4.45,15.755,85.09,0.05944055944055937
2025-09-25 02:00:00,31.8,31.8,91.52,0.0,0.06,47.15,0.25,5.73,20.04,0.0,openweather,2.0,2,3,9,0,30.3,22.4,13.6,13.2,25.120833333333337,4.520833333333333,16.007083333333334,85.44625,0.04950495049504955
2025-09-25 03:00:00,33.3,33.3,91.78,0.0,0.06,48.03,0.25,6.0,20.59,0.0,openweather,2.0,3,3,9,0,31.8,22.9,14.1,13.2,25.554166666666664,4.599166666666666,16.263333333333332,85.82,0.047169811320754595
2025-09-25 04:00:00,34.7,34.7,91.95,0.0,0.06,48.75,0.24,6.24,21.18,0.0,openweather,2.0,4,3,9,0,33.3,23.4,14.7,13.2,26.025000000000002,4.68375,16.524166666666666,86.20458333333333,0.042042042042042205
2025-09-25 05:00:00,35.8,35.8,91.97,0.0,0.06,49.28,0.23,6.45,21.9,0.0,openweather,2.0,5,3,9,0,34.7,23.8,15.2,13.2,26.525000000000002,4.774166666666667,16.795833333333334,86.58666666666666,0.03170028818443793
2025-09-25 06:00:00,37.1,37.1,92.12,0.0,0.06,49.66,0.22,6.67,23.06,0.0,openweather,2.0,6,3,9,0,35.8,24.1,15.8,13.3,27.066666666666666,4.87125,17.11,86.96750000000002,0.036312849162011274
2025-09-25 07:00:00,38.3,38.3,92.12,0.0,0.06,49.87,0.22,6.9,24.3,0.0,openweather,2.0,7,3,9,0,37.1,24.3,16.1,13.6,27.650000000000002,4.976666666666667,17.485,87.33916666666666,0.032345013477088846
2025-09-25 08:00:00,39.5,39.5,91.97,0.0,0.06,49.94,0.22,7.11,25.25,0.0,openweather,2.0,8,3,9,0,38.3,24.2,16.2,13.8,28.287499999999998,5.091666666666667,17.912499999999998,87.70041666666667,0.031331592689295196
2025-09-25 09:00:00,40.4,40.4,92.01,0.01,0.05,49.82,0.21,7.27,25.93,0.0,openweather,2.0,9,3,9,0,39.5,23.9,16.2,13.8,28.974999999999998,5.215,18.367083333333333,88.05375,0.022784810126582178
2025-09-25 10:00:00,41.2,41.2,91.95,0.01,0.04,49.63,0.2,7.41,26.56,0.0,openweather,2.0,10,3,9,0,40.4,23.8,16.1,13.4,29.7,5.345416666666666,18.838333333333335,88.40208333333334,0.01980198019801982
2025-09-25 11:00:00,41.8,41.8,91.95,0.01,0.04,49.23,0.19,7.52,27.09,0.0,openweather,2.0,11,3,9,0,41.2,23.7,16.1,12.8,30.454166666666666,5.480833333333333,19.325833333333335,88.74416666666667,0.014563106796116276
2025-09-25 12:00:00,42.2,42.2,91.87,0.01,0.04,48.64,0.18,7.59,27.47,0.0,openweather,2.0,12,3,9,0,41.8,23.7,15.9,12.2,31.224999999999998,5.619583333333334,19.82875,89.07416666666667,0.009569377990430672
2025-09-25 13:00:00,42.4,42.4,91.72,0.01,0.04,47.99,0.17,7.64,27.93,0.0,openweather,2.0,13,3,9,0,42.2,23.7,15.6,12.3,32.00416666666667,5.760000000000001,20.351666666666667,89.39874999999999,0.004739336492890933
2025-09-25 14:00:00,42.7,42.7,91.6,0.01,0.03,47.34,0.17,7.68,28.34,0.0,openweather,2.0,14,3,9,0,42.4,23.8,15.0,12.6,32.791666666666664,5.901666666666667,20.894166666666667,89.72041666666667,0.0070754716981134
2025-09-25 15:00:00,43.0,43.0,91.85,0.01,0.04,47.05,0.16,7.74,28.72,0.0,openweather,2.0,15,3,9,0,42.7,24.1,14.6,12.9,33.579166666666666,6.043333333333334,21.447083333333335,90.03541666666668,0.007025761124121788
2025-09-25 16:00:00,42.9,42.9,92.04,0.01,0.04,46.91,0.16,7.73,29.03,0.0,openweather,2.0,16,3,9,0,43.0,24.4,14.6,13.3,34.35,6.182083333333334,22.006249999999998,90.35083333333334,-0.0023255813953488857
2025-09-25 17:00:00,42.6,42.6,92.3,0.0,0.04,46.88,0.15,7.66,29.14,0.0,openweather,2.0,17,3,9,0,42.9,24.8,14.9,13.6,35.09166666666667,6.315416666666667,22.56375,90.66583333333334,-0.006993006993006978
2025-09-25 18:00:00,42.1,42.1,92.52,0.0,0.05,46.99,0.15,7.57,29.03,0.0,openweather,2.0,18,3,9,0,42.6,25.1,15.5,13.7,35.800000000000004,6.4425,23.115416666666672,90.96833333333332,-0.011737089201877882
2025-09-25 19:00:00,41.8,41.8,92.77,0.0,0.06,47.04,0.14,7.52,29.01,0.0,openweather,2.0,19,3,9,0,42.1,25.3,16.3,13.7,36.487500000000004,6.56625,23.670416666666668,91.255,-0.0071258907363421775
2025-09-25 20:00:00,41.4,41.4,92.99,0.0,0.06,47.11,0.14,7.46,28.89,0.0,openweather,2.0,20,3,9,0,41.8,25.4,17.2,13.4,37.15416666666666,6.686666666666667,24.222916666666666,91.51833333333333,-0.009569377990430561
2025-09-25 21:00:00,40.8,40.8,92.97,0.0,0.06,47.02,0.13,7.34,28.43,0.0,openweather,2.0,21,3,9,0,41.4,25.3,18.2,13.0,37.800000000000004,6.802916666666667,24.75583333333333,91.74291666666666,-0.01449275362318847
2025-09-25 22:00:00,40.0,40.0,92.98,0.0,0.06,46.94,0.13,7.2,27.88,0.0,openweather,2.0,22,3,9,0,40.8,25.6,19.1,12.6,38.4,6.910833333333334,25.237916666666663,91.91833333333334,-0.019607843137254832
2025-09-25 23:00:00,39.3,39.3,92.97,0.0,0.06,46.86,0.13,7.08,27.4,0.0,openweather,2.0,23,3,9,0,40.0,26.9,20.2,12.6,38.916666666666664,7.004166666666667,25.642083333333332,92.05333333333334,-0.01750000000000007
2025-09-26 00:00:00,38.5,38.5,92.71,0.0,0.06,46.68,0.12,6.93,26.68,0.0,openweather,2.0,0,4,9,0,39.3,28.6,21.1,12.7,39.329166666666666,7.078749999999999,25.97125,92.15333333333335,-0.020356234096692072
2025-09-26 01:00:00,37.6,37.6,92.55,0.0,0.06,46.49,0.12,6.77,26.0,0.0,openweather,2.0,1,4,9,0,38.5,30.3,21.8,13.1,39.63333333333333,7.13375,26.243750000000002,92.21583333333332,-0.023376623376623384
2025-09-26 02:00:00,36.9,36.9,92.38,0.0,0.05,46.37,0.11,6.65,25.63,0.0,openweather,2.0,2,4,9,0,37.6,31.8,22.4,13.6,39.84583333333333,7.172083333333333,26.47666666666667,92.25166666666667,-0.018617021276595813
2025-09-26 03:00:00,36.7,36.7,92.13,0.0,0.05,46.33,0.11,6.6,25.59,0.0,openweather,2.0,3,4,9,0,36.9,33.3,22.9,14.1,39.987500000000004,7.197083333333333,26.685000000000002,92.26625000000001,-0.005420054200541924
2025-09-26 04:00:00,36.7,36.7,91.84,0.0,0.05,46.35,0.11,6.61,25.71,0.0,openweather,2.0,4,4,9,0,36.7,34.7,23.4,14.7,40.07083333333333,7.2124999999999995,26.873749999999998,92.26166666666666,0.0
2025-09-26 05:00:00,36.9,36.9,91.7,0.0,0.05,46.51,0.11,6.64,25.83,0.0,openweather,2.0,5,4,9,0,36.7,35.8,23.8,15.2,40.11666666666667,7.220416666666666,27.037499999999998,92.25041666666668,0.005449591280653809
2025-09-26 06:00:00,37.6,37.6,91.65,0.0,0.05,46.59,0.11,6.77,26.47,0.0,openweather,2.0,6,4,9,0,36.9,37.1,24.1,15.8,40.137499999999996,7.2245833333333325,27.179583333333337,92.23083333333334,0.01897018970189701
2025-09-26 07:00:00,38.6,38.6,91.66,0.0,0.05,46.7,0.11,6.94,27.29,0.0,openweather,2.0,7,4,9,0,37.6,38.3,24.3,16.1,40.15,7.22625,27.304166666666664,92.21166666666666,0.02659574468085113
2025-09-26 08:00:00,39.2,39.2,91.53,0.0,0.06,46.98,0.11,7.05,27.76,0.0,openweather,2.0,8,4,9,0,38.6,39.5,24.2,16.2,40.1375,7.22375,27.408749999999998,92.19333333333333,0.015544041450777257
2025-09-26 09:00:00,39.6,39.6,91.54,0.0,0.05,47.38,0.11,7.13,28.2,0.0,openweather,2.0,9,4,9,0,39.2,40.4,23.9,16.2,40.104166666666664,7.2179166666666665,27.503333333333334,92.17375,0.010204081632652962
2025-09-26 10:00:00,40.0,40.0,91.52,0.0,0.05,47.63,0.1,7.2,28.78,0.0,openweather,2.0,10,4,9,0,39.6,41.2,23.8,16.1,40.05416666666667,7.209166666666667,27.59583333333333,92.15583333333335,0.010101010101010166
2025-09-26 11:00:00,40.4,40.4,91.58,0.01,0.04,47.7,0.1,7.28,29.36,0.0,openweather,2.0,11,4,9,0,40.0,41.8,23.7,16.1,39.99583333333334,7.199166666666667,27.690416666666668,92.14041666666667,0.010000000000000009
2025-09-26 12:00:00,40.6,40.6,91.46,0.01,0.03,47.45,0.1,7.31,29.69,0.0,openweather,2.0,12,4,9,0,40.4,42.2,23.7,15.9,39.92916666666667,7.1875,27.782916666666665,92.12333333333333,0.004950495049504955
2025-09-26 13:00:00,40.7,40.7,91.32,0.01,0.03,46.75,0.09,7.33,29.96,0.0,openweather,2.0,13,4,9,0,40.6,42.4,23.7,15.6,39.858333333333334,7.1745833333333335,27.867500000000003,92.10666666666667,0.0024630541871921707
2025-09-26 14:00:00,40.9,40.9,90.98,0.01,0.03,45.96,0.09,7.36,30.27,0.0,openweather,2.0,14,4,9,0,40.7,42.7,23.8,15.0,39.78333333333333,7.16125,27.947916666666668,92.08083333333333,0.004914004914004844
2025-09-26 15:00:00,41.1,41.1,90.96,0.0,0.03,45.37,0.08,7.39,30.75,0.0,openweather,2.0,15,4,9,0,40.9,43.0,24.1,14.6,39.704166666666666,7.146666666666666,28.0325,92.04374999999999,0.004889975550122383
2025-09-26 16:00:00,40.8,40.8,90.85,0.0,0.03,44.96,0.08,7.34,30.5,0.0,openweather,2.0,16,4,9,0,41.1,42.9,24.4,14.6,39.61666666666667,7.130416666666666,28.09375,91.99416666666666,-0.007299270072992803
2025-09-26 17:00:00,40.1,40.1,90.82,0.0,0.04,44.75,0.07,7.22,29.75,0.0,openweather,2.0,17,4,9,0,40.8,42.6,24.8,14.9,39.512499999999996,7.1120833333333335,28.11916666666667,91.9325,-0.017156862745097978
2025-09-26 18:00:00,39.1,39.1,90.95,0.0,0.04,44.72,0.07,7.04,28.58,0.0,openweather,2.0,18,4,9,0,40.1,42.1,25.1,15.5,39.387499999999996,7.09,28.100416666666664,91.86708333333333,-0.02493765586034913
2025-09-26 19:00:00,38.2,38.2,90.99,0.0,0.05,44.69,0.06,6.87,27.55,0.0,openweather,2.0,19,4,9,0,39.1,41.8,25.3,16.3,39.237500000000004,7.062916666666666,28.03958333333333,91.79291666666667,-0.023017902813299185
2025-09-26 20:00:00,37.1,37.1,91.03,0.0,0.05,44.76,0.06,6.68,26.45,0.0,openweather,2.0,20,4,9,0,38.2,41.4,25.4,17.2,39.05833333333334,7.0304166666666665,27.937916666666666,91.71124999999999,-0.028795811518324665
2025-09-26 21:00:00,35.7,35.7,90.99,0.0,0.05,44.77,0.06,6.43,25.08,0.0,openweather,2.0,21,4,9,0,37.1,40.8,25.3,18.2,38.84583333333333,6.9925,27.798333333333332,91.62875000000001,-0.037735849056603765
2025-09-26 22:00:00,34.4,34.4,91.15,0.0,0.05,44.7,0.06,6.19,23.77,0.0,openweather,2.0,22,4,9,0,35.7,40.0,25.6,19.1,38.6125,6.9504166666666665,27.627083333333335,91.55250000000001,-0.036414565826330625
2025-09-26 23:00:00,33.1,33.1,91.19,0.0,0.05,44.71,0.06,5.95,22.46,0.0,openweather,2.0,23,4,9,0,34.4,39.3,26.9,20.2,38.354166666666664,6.903333333333333,27.42125,91.47833333333334,-0.03779069767441856
2025-09-27 00:00:00,31.7,31.7,91.1,0.0,0.05,44.58,0.06,5.7,21.15,0.0,openweather,2.0,0,5,9,1,33.1,38.5,28.6,21.1,38.07083333333333,6.852083333333334,27.19083333333333,91.41125,-0.04229607250755296
2025-09-27 01:00:00,30.8,30.8,91.07,0.0,0.05,44.66,0.06,5.55,20.47,0.0,openweather,2.0,1,5,9,1,31.7,37.6,30.3,21.8,37.7875,6.80125,26.960416666666664,91.34958333333333,-0.028391167192428957
2025-09-27 02:00:00,30.8,30.8,91.02,0.0,0.05,44.82,0.07,5.55,20.57,0.0,openweather,2.0,2,5,9,1,30.8,36.9,31.8,22.4,37.53333333333334,6.755416666666666,26.749583333333334,91.29291666666666,0.0
2025-09-27 03:00:00,31.7,31.7,90.85,0.0,0.05,45.17,0.08,5.71,21.53,0.0,openweather,2.0,3,5,9,1,30.8,36.7,33.3,22.9,37.324999999999996,6.718333333333334,26.580416666666665,91.23958333333333,0.02922077922077926
2025-09-27 04:00:00,33.2,33.2,90.79,0.0,0.05,45.8,0.08,5.98,23.02,0.0,openweather,2.0,4,5,9,1,31.7,36.7,34.7,23.4,37.17916666666667,6.692083333333334,26.468333333333334,91.19583333333334,0.04731861198738185
2025-09-27 05:00:00,35.2,35.2,90.51,0.0,0.04,46.55,0.1,6.33,24.86,0.0,openweather,2.0,5,5,9,1,33.2,36.9,35.8,23.8,37.108333333333334,6.679166666666666,26.427916666666665,91.14625,0.06024096385542177
2025-09-27 06:00:00,37.4,37.4,90.33,0.0,0.04,47.58,0.1,6.73,26.9,0.0,openweather,2.0,6,5,9,1,35.2,37.6,37.1,24.1,37.1,6.677499999999999,26.44583333333333,91.09124999999999,0.06249999999999978
2025-09-27 07:00:00,39.8,39.8,90.39,0.0,0.04,48.53,0.11,7.17,29.07,0.0,openweather,2.0,7,5,9,1,37.4,38.6,38.3,24.3,37.15,6.687083333333333,26.52,91.03833333333334,0.06417112299465244
2025-09-27 08:00:00,42.3,42.3,90.56,0.0,0.04,49.38,0.1,7.61,31.06,0.0,openweather,2.0,8,5,9,1,39.8,39.2,39.5,24.2,37.27916666666666,6.710416666666667,26.6575,90.99791666666668,0.06281407035175879
2025-09-27 09:00:00,44.7,44.7,90.84,0.01,0.04,49.97,0.1,8.04,32.87,0.0,openweather,2.0,9,5,9,1,42.3,39.6,40.4,23.9,37.49166666666667,6.748333333333334,26.85208333333333,90.96874999999999,0.05673758865248235
2025-09-27 10:00:00,47.8,47.8,91.16,0.01,0.03,49.91,0.09,8.61,35.22,0.0,openweather,2.0,10,5,9,1,44.7,40.0,41.2,23.8,37.81666666666667,6.807083333333334,27.120416666666667,90.95375,0.06935123042505587
2025-09-27 11:00:00,51.1,51.1,91.51,0.01,0.03,49.63,0.09,9.17,37.48,0.0,openweather,2.0,11,5,9,1,47.8,40.4,41.8,23.7,38.262499999999996,6.885833333333333,27.45875,90.95083333333332,0.06903765690376584
2025-09-27 12:00:00,52.0,52.0,91.54,0.01,0.03,49.07,0.08,9.62,39.21,0.0,openweather,2.0,12,5,9,1,51.1,40.6,42.2,23.7,38.737500000000004,6.982083333333333,27.855416666666667,90.95416666666665,0.017612524461839474
2025-09-27 13:00:00,52.5,52.5,91.41,0.01,0.03,48.46,0.08,9.91,40.21,0.0,openweather,2.0,13,5,9,1,52.0,40.7,42.4,23.7,39.229166666666664,7.089583333333334,28.2825,90.95791666666668,0.009615384615384581
2025-09-27 14:00:00,52.9,52.9,91.28,0.01,0.03,47.94,0.07,10.1,40.74,0.0,openweather,2.0,14,5,9,1,52.5,40.9,42.7,23.8,39.729166666666664,7.203749999999999,28.71875,90.97041666666667,0.007619047619047636
2025-09-27 15:00:00,52.9,52.9,91.22,0.01,0.03,47.83,0.07,10.11,40.3,0.0,openweather,2.0,15,5,9,1,52.9,41.1,43.0,24.1,40.22083333333333,7.317083333333334,29.116666666666664,90.98125,0.0
2025-09-27 16:00:00,52.5,52.5,90.95,0.01,0.03,47.66,0.06,9.93,38.78,0.0,openweather,2.0,16,5,9,1,52.9,40.8,42.9,24.4,40.708333333333336,7.425,29.46166666666667,90.98541666666667,-0.007561436672967825
2025-09-27 17:00:00,52.0,52.0,90.7,0.0,0.03,47.71,0.06,9.63,36.93,0.0,openweather,2.0,17,5,9,1,52.5,40.1,42.6,24.8,41.20416666666667,7.5254166666666675,29.760833333333334,90.98041666666667,-0.00952380952380949
2025-09-27 18:00:00,51.2,51.2,90.61,0.0,0.04,48.08,0.06,9.21,34.72,0.0,openweather,2.0,18,5,9,1,52.0,39.1,42.1,25.1,41.708333333333336,7.615833333333334,30.016666666666666,90.96625,-0.01538461538461533
2025-09-27 19:00:00,48.2,48.2,90.43,0.0,0.04,48.51,0.06,8.68,32.13,0.0,openweather,2.0,19,5,9,1,51.2,38.2,41.8,25.3,42.125,7.69125,30.2075,90.94291666666668,-0.05859375
2025-09-27 20:00:00,44.8,44.8,90.2,0.0,0.05,48.93,0.07,8.06,29.28,0.0,openweather,2.0,20,5,9,1,48.2,37.1,41.4,25.4,42.44583333333333,7.74875,30.325416666666666,90.90833333333335,-0.07053941908713701
2025-09-27 21:00:00,41.3,41.3,89.9,0.0,0.05,49.39,0.09,7.43,26.49,0.0,openweather,2.0,21,5,9,1,44.8,35.7,40.8,25.3,42.67916666666667,7.790416666666666,30.38416666666667,90.86291666666666,-0.078125
2025-09-27 22:00:00,38.4,38.4,89.79,0.0,0.05,49.62,0.1,6.91,24.22,0.0,openweather,2.0,22,5,9,1,41.3,34.4,40.0,25.6,42.84583333333333,7.820416666666667,30.402916666666666,90.80624999999999,-0.07021791767554475
2025-09-27 23:00:00,36.3,36.3,89.53,0.0,0.05,49.55,0.12,6.53,22.58,0.0,openweather,2.0,23,5,9,1,38.4,33.1,39.3,26.9,42.979166666666664,7.8445833333333335,30.407916666666665,90.73708333333332,-0.0546875
2025-09-28 00:00:00,35.3,35.3,89.25,0.0,0.05,49.09,0.14,6.35,21.73,0.0,openweather,2.0,0,6,9,1,36.3,31.7,38.5,28.6,43.12916666666666,7.871666666666666,30.432083333333335,90.66000000000001,-0.02754820936639124
2025-09-28 01:00:00,35.5,35.5,89.14,0.0,0.05,48.51,0.17,6.39,21.9,0.0,openweather,2.0,1,6,9,1,35.3,30.8,37.6,30.3,43.324999999999996,7.906666666666666,30.491666666666664,90.57958333333335,0.0056657223796034994
2025-09-28 02:00:00,36.6,36.6,88.94,0.0,0.05,47.95,0.21,6.58,22.72,0.0,openweather,2.0,2,6,9,1,35.5,30.8,36.9,31.8,43.56666666666666,7.949583333333333,30.581249999999997,90.49291666666669,0.030985915492957705
2025-09-28 03:00:00,37.7,37.7,88.79,0.0,0.05,47.7,0.25,6.78,23.54,0.0,openweather,2.0,3,6,9,1,36.6,31.7,36.7,33.3,43.81666666666666,7.994166666666666,30.665000000000003,90.40708333333333,0.030054644808743314
2025-09-28 04:00:00,38.2,38.2,88.82,0.0,0.05,47.78,0.27,6.87,23.81,0.0,openweather,2.0,4,6,9,1,37.7,33.2,36.7,34.7,44.025,8.03125,30.697916666666668,90.32499999999999,0.013262599469495928
2025-09-28 05:00:00,38.6,38.6,88.91,0.0,0.04,48.23,0.29,6.94,24.14,0.0,openweather,2.0,5,6,9,1,38.2,35.2,36.9,35.8,44.166666666666664,8.056666666666667,30.667916666666667,90.25833333333334,0.010471204188481575
2025-09-28 06:00:00,39.6,39.6,89.0,0.0,0.04,48.85,0.31,7.13,25.06,0.0,openweather,2.0,6,6,9,1,38.6,37.4,37.6,37.1,44.25833333333333,8.073333333333332,30.591250000000002,90.20291666666668,0.02590673575129543
2025-09-28 07:00:00,41.6,41.6,89.29,0.0,0.04,49.66,0.32,7.49,26.88,0.0,openweather,2.0,7,6,9,1,39.6,39.8,38.6,38.3,44.333333333333336,8.086666666666668,30.5,90.15708333333333,0.05050505050505061
2025-09-28 08:00:00,44.4,44.4,89.5,0.0,0.05,50.47,0.33,7.99,29.45,0.0,openweather,2.0,8,6,9,1,41.6,42.3,39.2,39.5,44.42083333333334,8.1025,30.432916666666667,90.11291666666666,0.06730769230769229
2025-09-28 09:00:00,47.7,47.7,89.89,0.0,0.04,51.53,0.34,8.59,32.51,0.0,openweather,2.0,9,6,9,1,44.4,44.7,39.6,40.4,44.54583333333333,8.125416666666666,30.417916666666667,90.07333333333334,0.07432432432432434
2025-09-28 10:00:00,51.3,51.3,90.17,0.0,0.04,52.37,0.35,9.28,36.14,0.0,openweather,2.0,10,6,9,1,47.7,47.8,40.0,41.2,44.69166666666667,8.153333333333332,30.456249999999997,90.03208333333333,0.07547169811320753
2025-09-28 11:00:00,52.8,52.8,90.46,0.0,0.03,52.77,0.35,10.05,40.26,0.0,openweather,2.0,11,6,9,1,51.3,51.1,40.4,41.8,44.762499999999996,8.19,30.572083333333335,89.98833333333334,0.029239766081871288
2025-09-28 12:00:00,54.1,54.1,90.6,0.01,0.03,52.7,0.35,10.79,44.36,0.0,openweather,2.0,12,6,9,1,52.8,52.0,40.6,42.2,44.85,8.23875,30.786666666666665,89.94916666666667,0.024621212121212155
2025-09-28 13:00:00,55.3,55.3,90.7,0.01,0.03,52.18,0.35,11.43,48.11,0.0,openweather,2.0,13,6,9,1,54.1,52.5,40.7,42.4,44.96666666666667,8.302083333333334,31.11583333333333,89.91958333333332,0.02218114602587784
2025-09-28 14:00:00,56.4,56.4,90.75,0.01,0.03,51.45,0.34,12.0,51.71,0.0,openweather,3.0,14,6,9,1,55.3,52.9,40.9,42.7,45.11249999999999,8.38125,31.572916666666668,89.8975,0.019891500904159143
2025-09-28 15:00:00,57.4,57.4,91.31,0.01,0.03,50.85,0.34,12.52,55.18,0.0,openweather,3.0,15,6,9,1,56.4,52.9,41.1,43.0,45.300000000000004,8.481666666666667,32.19291666666667,89.90125,0.01773049645390068
2025-09-28 16:00:00,57.9,57.9,91.32,0.01,0.04,50.11,0.35,12.8,57.27,0.0,openweather,3.0,16,6,9,1,57.4,52.5,40.8,42.9,45.525000000000006,8.60125,32.96333333333333,89.91666666666667,0.008710801393728262
2025-09-28 17:00:00,58.0,58.0,91.07,0.01,0.04,49.4,0.36,12.86,58.09,0.0,openweather,3.0,17,6,9,1,57.9,52.0,40.1,42.6,45.775000000000006,8.735833333333334,33.845,89.93208333333332,0.0017271157167531026
2025-09-28 18:00:00,57.8,57.8,91.09,0.0,0.06,48.9,0.38,12.73,57.73,0.0,openweather,3.0,18,6,9,1,58.0,51.2,39.1,42.1,46.050000000000004,8.8825,34.80375,89.95208333333333,-0.0034482758620689724
2025-09-28 19:00:00,56.7,56.7,90.9,0.0,0.07,48.37,0.41,12.17,54.6,0.0,openweather,3.0,19,6,9,1,57.8,48.2,38.2,41.8,46.40416666666667,9.027916666666668,35.74,89.97166666666665,-0.019031141868511958
2025-09-28 20:00:00,54.8,54.8,90.74,0.0,0.07,48.15,0.44,11.16,49.15,0.0,openweather,2.0,20,6,9,1,56.7,44.8,37.1,41.4,46.82083333333333,9.157083333333334,36.56791666666667,89.99416666666667,-0.0335097001763669
2025-09-28 21:00:00,52.5,52.5,90.31,0.0,0.07,48.28,0.47,9.93,43.26,0.0,openweather,2.0,21,6,9,1,54.8,41.3,35.7,40.8,47.2875,9.261249999999999,37.266666666666666,90.01125,-0.041970802919708006
2025-09-28 22:00:00,49.7,49.7,90.14,0.0,0.07,48.92,0.5,8.94,39.65,0.0,openweather,2.0,22,6,9,1,52.5,38.4,34.4,40.0,47.75833333333333,9.345833333333333,37.90958333333333,90.02583333333332,-0.05333333333333323
2025-09-28 23:00:00,46.3,46.3,90.17,0.0,0.08,49.73,0.53,8.34,38.4,0.0,openweather,2.0,23,6,9,1,49.7,36.3,33.1,39.3,48.175000000000004,9.421249999999999,38.56875,90.05250000000001,-0.06841046277666007
2025-09-29 00:00:00,45.2,45.2,90.05,0.0,0.08,50.48,0.54,8.14,39.34,0.0,openweather,2.0,0,0,9,0,46.3,35.3,31.7,38.5,48.587500000000006,9.495833333333334,39.3025,90.08583333333335,-0.023758099352051754
2025-09-29 01:00:00,44.4,44.4,89.75,0.0,0.08,50.7,0.55,8.0,39.41,0.0,openweather,2.0,1,0,9,0,45.2,35.5,30.8,37.6,48.958333333333336,9.562916666666666,40.03208333333333,90.11125,-0.017699115044247926
2025-09-29 02:00:00,43.1,43.1,89.42,0.0,0.08,50.43,0.56,7.76,38.33,0.0,openweather,2.0,2,0,9,0,44.4,36.6,30.8,36.9,49.229166666666664,9.612083333333333,40.6825,90.13124999999998,-0.029279279279279202
2025-09-29 03:00:00,42.7,42.7,89.36,0.0,0.08,50.97,0.57,7.69,38.76,0.0,openweather,2.0,3,0,9,0,43.1,37.7,31.7,36.7,49.4375,9.65,41.31666666666666,90.15499999999999,-0.009280742459396696
2025-09-29 04:00:00,43.8,43.8,89.31,0.0,0.08,52.06,0.58,7.89,41.02,0.0,openweather,2.0,4,0,9,0,42.7,38.2,33.2,36.7,49.67083333333334,9.6925,42.03375,90.17541666666666,0.025761124121779666
2025-09-29 05:00:00,45.8,45.8,89.23,0.0,0.08,53.38,0.59,8.24,44.31,0.0,openweather,2.0,5,0,9,0,43.8,38.6,35.2,36.9,49.97083333333333,9.746666666666666,42.87416666666667,90.18874999999998,0.04566210045662111
2025-09-29 06:00:00,48.1,48.1,89.42,0.0,0.07,54.25,0.6,8.65,47.49,0.0,openweather,2.0,6,0,9,0,45.8,39.6,37.4,37.6,50.324999999999996,9.81,43.808749999999996,90.20625,0.050218340611353884
2025-09-29 07:00:00,49.7,49.7,89.86,0.0,0.08,54.28,0.62,8.94,49.19,0.0,openweather,2.0,7,0,9,0,48.1,41.6,39.8,38.6,50.6625,9.870416666666666,44.73833333333334,90.23,0.033264033264033266
2025-09-29 08:00:00,51.1,51.1,90.15,0.0,0.09,53.78,0.63,9.17,50.71,0.0,openweather,3.0,8,0,9,0,49.7,44.4,42.3,39.2,50.94166666666666,9.919583333333334,45.62416666666667,90.25708333333334,0.028169014084507005
